"Workout #";"Date";"Workout Name";"Duration (sec)";"Exercise Name";"Set Order";"Weight (kg)";"Reps";"RPE";"Distance (meters)";"Seconds";"Notes";"Workout Notes";"Sleep (hrs)";"Stress (1-10)";"Session Index"
"42";"2026-05-22 00:00:00";"Day 3: Power Pull (Heavy Back & Deadlifts)";"3460";"Reverse Fly (Cable)";"1";"52.5";"11";"7.2";"";"";"";"";"6.9";"3.4";"19"
"42";"2026-05-22 00:00:00";"Day 3: Power Pull (Heavy Back & Deadlifts)";"3460";"Reverse Fly (Cable)";"Rest Timer";"";"";"";"";"157";"";"";"6.9";"3.4";"19"
"42";"2026-05-22 00:00:00";"Day 3: Power Pull (Heavy Back & Deadlifts)";"3460";"Reverse Fly (Cable)";"2";"55.0";"12";"7.6";"";"";"";"";"6.9";"3.4";"19"
"42";"2026-05-22 00:00:00";"Day 3: Power Pull (Heavy Back & Deadlifts)";"3460";"Reverse Fly (Cable)";"Rest Timer";"";"";"";"";"126";"";"";"6.9";"3.4";"19"
"42";"2026-05-22 00:00:00";"Day 3: Power Pull (Heavy Back & Deadlifts)";"3460";"Reverse Fly (Cable)";"3";"60.0";"8";"8.3";"";"";"";"";"6.9";"3.4";"19"
"42";"2026-05-22 00:00:00";"Day 3: Power Pull (Heavy Back & Deadlifts)";"3460";"Reverse Fly (Cable)";"Rest Timer";"";"";"";"";"173";"";"";"6.9";"3.4";"19"
"42";"2026-05-22 00:00:00";"Day 3: Power Pull (Heavy Back & Deadlifts)";"3460";"Reverse Fly (Cable)";"4";"60.0";"9";"8.5";"";"";"";"";"6.9";"3.4";"19"
"42";"2026-05-22 00:00:00";"Day 3: Power Pull (Heavy Back & Deadlifts)";"3460";"Bicep Curl (Machine)";"W";"17.5";"15";"";"";"";"";"";"6.9";"3.4";"19"
"42";"2026-05-22 00:00:00";"Day 3: Power Pull (Heavy Back & Deadlifts)";"3460";"Bicep Curl (Machine)";"1";"32.5";"10";"6.7";"";"";"";"";"6.9";"3.4";"19"
"42";"2026-05-22 00:00:00";"Day 3: Power Pull (Heavy Back & Deadlifts)";"3460";"Bicep Curl (Machine)";"Rest Timer";"";"";"";"";"120";"";"";"6.9";"3.4";"19"
"42";"2026-05-22 00:00:00";"Day 3: Power Pull (Heavy Back & Deadlifts)";"3460";"Bicep Curl (Machine)";"2";"35.0";"7";"7.1";"";"";"";"";"6.9";"3.4";"19"
"42";"2026-05-22 00:00:00";"Day 3: Power Pull (Heavy Back & Deadlifts)";"3460";"Bicep Curl (Machine)";"Rest Timer";"";"";"";"";"128";"";"";"6.9";"3.4";"19"
"42";"2026-05-22 00:00:00";"Day 3: Power Pull (Heavy Back & Deadlifts)";"3460";"Bicep Curl (Machine)";"3";"35.0";"8";"7.3";"";"";"";"";"6.9";"3.4";"19"
"42";"2026-05-22 00:00:00";"Day 3: Power Pull (Heavy Back & Deadlifts)";"3460";"Back Extension";"W";"32.5";"10";"";"";"";"";"";"6.9";"3.4";"19"
"42";"2026-05-22 00:00:00";"Day 3: Power Pull (Heavy Back & Deadlifts)";"3460";"Back Extension";"1";"50.0";"8";"6.9";"";"";"";"";"6.9";"3.4";"19"
"42";"2026-05-22 00:00:00";"Day 3: Power Pull (Heavy Back & Deadlifts)";"3460";"Back Extension";"Rest Timer";"";"";"";"";"148";"";"";"6.9";"3.4";"19"
"42";"2026-05-22 00:00:00";"Day 3: Power Pull (Heavy Back & Deadlifts)";"3460";"Back Extension";"2";"52.5";"8";"7.4";"";"";"";"";"6.9";"3.4";"19"
"42";"2026-05-22 00:00:00";"Day 3: Power Pull (Heavy Back & Deadlifts)";"3460";"Back Extension";"Rest Timer";"";"";"";"";"169";"";"";"6.9";"3.4";"19"
"42";"2026-05-22 00:00:00";"Day 3: Power Pull (Heavy Back & Deadlifts)";"3460";"Back Extension";"3";"55.0";"4";"7.6";"";"";"";"";"6.9";"3.4";"19"
"42";"2026-05-22 00:00:00";"Day 3: Power Pull (Heavy Back & Deadlifts)";"3460";"Back Extension";"Rest Timer";"";"";"";"";"117";"";"";"6.9";"3.4";"19"
"42";"2026-05-22 00:00:00";"Day 3: Power Pull (Heavy Back & Deadlifts)";"3460";"Back Extension";"4";"60.0";"7";"8.1";"";"";"";"";"6.9";"3.4";"19"
"42";"2026-05-22 00:00:00";"Day 3: Power Pull (Heavy Back & Deadlifts)";"3460";"Shrug (Dumbbell)";"W";"17.5";"11";"";"";"";"";"";"6.9";"3.4";"19"
"42";"2026-05-22 00:00:00";"Day 3: Power Pull (Heavy Back & Deadlifts)";"3460";"Shrug (Dumbbell)";"1";"30.0";"12";"7.3";"";"";"";"";"6.9";"3.4";"19"
"42";"2026-05-22 00:00:00";"Day 3: Power Pull (Heavy Back & Deadlifts)";"3460";"Shrug (Dumbbell)";"Rest Timer";"";"";"";"";"148";"";"";"6.9";"3.4";"19"
"42";"2026-05-22 00:00:00";"Day 3: Power Pull (Heavy Back & Deadlifts)";"3460";"Shrug (Dumbbell)";"2";"30.0";"9";"7.7";"";"";"";"";"6.9";"3.4";"19"
"42";"2026-05-22 00:00:00";"Day 3: Power Pull (Heavy Back & Deadlifts)";"3460";"Shrug (Dumbbell)";"Rest Timer";"";"";"";"";"97";"";"";"6.9";"3.4";"19"
"42";"2026-05-22 00:00:00";"Day 3: Power Pull (Heavy Back & Deadlifts)";"3460";"Shrug (Dumbbell)";"3";"30.0";"11";"8.2";"";"";"";"";"6.9";"3.4";"19"
"42";"2026-05-22 00:00:00";"Day 3: Power Pull (Heavy Back & Deadlifts)";"3460";"Back Cable Pull";"W";"30.0";"13";"";"";"";"";"";"6.9";"3.4";"19"
"42";"2026-05-22 00:00:00";"Day 3: Power Pull (Heavy Back & Deadlifts)";"3460";"Back Cable Pull";"1";"52.5";"6";"7.2";"";"";"";"";"6.9";"3.4";"19"
"42";"2026-05-22 00:00:00";"Day 3: Power Pull (Heavy Back & Deadlifts)";"3460";"Back Cable Pull";"Rest Timer";"";"";"";"";"103";"";"";"6.9";"3.4";"19"
"42";"2026-05-22 00:00:00";"Day 3: Power Pull (Heavy Back & Deadlifts)";"3460";"Back Cable Pull";"2";"52.5";"5";"7.7";"";"";"";"";"6.9";"3.4";"19"
"42";"2026-05-22 00:00:00";"Day 3: Power Pull (Heavy Back & Deadlifts)";"3460";"Back Cable Pull";"Rest Timer";"";"";"";"";"92";"";"";"6.9";"3.4";"19"
"42";"2026-05-22 00:00:00";"Day 3: Power Pull (Heavy Back & Deadlifts)";"3460";"Back Cable Pull";"3";"52.5";"4";"8.1";"";"";"";"";"6.9";"3.4";"19"
"42";"2026-05-22 00:00:00";"Day 3: Power Pull (Heavy Back & Deadlifts)";"3460";"Iso-Lateral Row (Machine)";"W";"27.5";"11";"";"";"";"";"";"6.9";"3.4";"19"
"42";"2026-05-22 00:00:00";"Day 3: Power Pull (Heavy Back & Deadlifts)";"3460";"Iso-Lateral Row (Machine)";"1";"45.0";"7";"7.1";"";"";"";"";"6.9";"3.4";"19"
"42";"2026-05-22 00:00:00";"Day 3: Power Pull (Heavy Back & Deadlifts)";"3460";"Iso-Lateral Row (Machine)";"Rest Timer";"";"";"";"";"145";"";"";"6.9";"3.4";"19"
"42";"2026-05-22 00:00:00";"Day 3: Power Pull (Heavy Back & Deadlifts)";"3460";"Iso-Lateral Row (Machine)";"2";"45.0";"5";"7.5";"";"";"";"";"6.9";"3.4";"19"
"42";"2026-05-22 00:00:00";"Day 3: Power Pull (Heavy Back & Deadlifts)";"3460";"Iso-Lateral Row (Machine)";"Rest Timer";"";"";"";"";"166";"";"";"6.9";"3.4";"19"
"42";"2026-05-22 00:00:00";"Day 3: Power Pull (Heavy Back & Deadlifts)";"3460";"Iso-Lateral Row (Machine)";"3";"45.0";"6";"7.7";"";"";"";"";"6.9";"3.4";"19"
"42";"2026-05-22 00:00:00";"Day 3: Power Pull (Heavy Back & Deadlifts)";"3460";"Iso-Lateral Row (Machine)";"Rest Timer";"";"";"";"";"135";"";"";"6.9";"3.4";"19"
"42";"2026-05-22 00:00:00";"Day 3: Power Pull (Heavy Back & Deadlifts)";"3460";"Iso-Lateral Row (Machine)";"4";"45.0";"5";"8.7";"";"";"";"";"6.9";"3.4";"19"
"43";"2026-05-25 00:00:00";"Day 2: Power Legs (Awakening the Squat)";"3655";"Squat (Smith Machine)";"W";"40.0";"14";"";"";"";"";"";"7.6";"5.9";"20"
"43";"2026-05-25 00:00:00";"Day 2: Power Legs (Awakening the Squat)";"3655";"Squat (Smith Machine)";"1";"65.0";"7";"7.5";"";"";"";"";"7.6";"5.9";"20"
"43";"2026-05-25 00:00:00";"Day 2: Power Legs (Awakening the Squat)";"3655";"Squat (Smith Machine)";"Rest Timer";"";"";"";"";"119";"";"";"7.6";"5.9";"20"
"43";"2026-05-25 00:00:00";"Day 2: Power Legs (Awakening the Squat)";"3655";"Squat (Smith Machine)";"2";"65.0";"7";"7.9";"";"";"";"";"7.6";"5.9";"20"
"43";"2026-05-25 00:00:00";"Day 2: Power Legs (Awakening the Squat)";"3655";"Squat (Smith Machine)";"Rest Timer";"";"";"";"";"172";"";"";"7.6";"5.9";"20"
"43";"2026-05-25 00:00:00";"Day 2: Power Legs (Awakening the Squat)";"3655";"Squat (Smith Machine)";"3";"65.0";"7";"8.5";"";"";"";"";"7.6";"5.9";"20"
"43";"2026-05-25 00:00:00";"Day 2: Power Legs (Awakening the Squat)";"3655";"Squat (Smith Machine)";"Rest Timer";"";"";"";"";"149";"";"";"7.6";"5.9";"20"
"43";"2026-05-25 00:00:00";"Day 2: Power Legs (Awakening the Squat)";"3655";"Squat (Smith Machine)";"4";"65.0";"8";"9.0";"";"";"";"";"7.6";"5.9";"20"
"43";"2026-05-25 00:00:00";"Day 2: Power Legs (Awakening the Squat)";"3655";"Squat (Smith Machine)";"Rest Timer";"";"";"";"";"122";"";"";"7.6";"5.9";"20"
"43";"2026-05-25 00:00:00";"Day 2: Power Legs (Awakening the Squat)";"3655";"Squat (Smith Machine)";"5";"65.0";"4";"8.8";"";"";"";"";"7.6";"5.9";"20"
"43";"2026-05-25 00:00:00";"Day 2: Power Legs (Awakening the Squat)";"3655";"Leg Press";"W";"75.0";"10";"";"";"";"";"";"7.6";"5.9";"20"
"43";"2026-05-25 00:00:00";"Day 2: Power Legs (Awakening the Squat)";"3655";"Leg Press";"1";"127.5";"5";"6.7";"";"";"";"";"7.6";"5.9";"20"
"43";"2026-05-25 00:00:00";"Day 2: Power Legs (Awakening the Squat)";"3655";"Leg Press";"Rest Timer";"";"";"";"";"99";"";"";"7.6";"5.9";"20"
"43";"2026-05-25 00:00:00";"Day 2: Power Legs (Awakening the Squat)";"3655";"Leg Press";"2";"135.0";"5";"7.0";"";"";"";"";"7.6";"5.9";"20"
"43";"2026-05-25 00:00:00";"Day 2: Power Legs (Awakening the Squat)";"3655";"Leg Press";"Rest Timer";"";"";"";"";"131";"";"";"7.6";"5.9";"20"
"43";"2026-05-25 00:00:00";"Day 2: Power Legs (Awakening the Squat)";"3655";"Leg Press";"3";"140.0";"3";"7.3";"";"";"";"";"7.6";"5.9";"20"
"43";"2026-05-25 00:00:00";"Day 2: Power Legs (Awakening the Squat)";"3655";"Leg Press";"Rest Timer";"";"";"";"";"176";"";"";"7.6";"5.9";"20"
"43";"2026-05-25 00:00:00";"Day 2: Power Legs (Awakening the Squat)";"3655";"Leg Press";"4";"152.5";"1";"8.3";"";"";"";"";"7.6";"5.9";"20"
"43";"2026-05-25 00:00:00";"Day 2: Power Legs (Awakening the Squat)";"3655";"Leg Press";"Rest Timer";"";"";"";"";"140";"";"";"7.6";"5.9";"20"
"43";"2026-05-25 00:00:00";"Day 2: Power Legs (Awakening the Squat)";"3655";"Leg Press";"5";"162.5";"2";"8.5";"";"";"";"";"7.6";"5.9";"20"
"43";"2026-05-25 00:00:00";"Day 2: Power Legs (Awakening the Squat)";"3655";"Lying Leg Curl (Machine)";"W";"20.0";"15";"";"";"";"";"";"7.6";"5.9";"20"
"43";"2026-05-25 00:00:00";"Day 2: Power Legs (Awakening the Squat)";"3655";"Lying Leg Curl (Machine)";"1";"35.0";"7";"6.6";"";"";"";"";"7.6";"5.9";"20"
"43";"2026-05-25 00:00:00";"Day 2: Power Legs (Awakening the Squat)";"3655";"Lying Leg Curl (Machine)";"Rest Timer";"";"";"";"";"165";"";"";"7.6";"5.9";"20"
"43";"2026-05-25 00:00:00";"Day 2: Power Legs (Awakening the Squat)";"3655";"Lying Leg Curl (Machine)";"2";"35.0";"5";"6.9";"";"";"";"";"7.6";"5.9";"20"
"43";"2026-05-25 00:00:00";"Day 2: Power Legs (Awakening the Squat)";"3655";"Lying Leg Curl (Machine)";"Rest Timer";"";"";"";"";"96";"";"";"7.6";"5.9";"20"
"43";"2026-05-25 00:00:00";"Day 2: Power Legs (Awakening the Squat)";"3655";"Lying Leg Curl (Machine)";"3";"35.0";"6";"7.6";"";"";"";"";"7.6";"5.9";"20"
"43";"2026-05-25 00:00:00";"Day 2: Power Legs (Awakening the Squat)";"3655";"Standing Calf Raise (Bodyweight)";"W";"27.5";"15";"";"";"";"";"";"7.6";"5.9";"20"
"43";"2026-05-25 00:00:00";"Day 2: Power Legs (Awakening the Squat)";"3655";"Standing Calf Raise (Bodyweight)";"1";"50.0";"11";"6.8";"";"";"";"";"7.6";"5.9";"20"
"43";"2026-05-25 00:00:00";"Day 2: Power Legs (Awakening the Squat)";"3655";"Standing Calf Raise (Bodyweight)";"Rest Timer";"";"";"";"";"157";"";"";"7.6";"5.9";"20"
"43";"2026-05-25 00:00:00";"Day 2: Power Legs (Awakening the Squat)";"3655";"Standing Calf Raise (Bodyweight)";"2";"50.0";"9";"7.1";"";"";"";"";"7.6";"5.9";"20"
"43";"2026-05-25 00:00:00";"Day 2: Power Legs (Awakening the Squat)";"3655";"Standing Calf Raise (Bodyweight)";"Rest Timer";"";"";"";"";"180";"";"";"7.6";"5.9";"20"
"43";"2026-05-25 00:00:00";"Day 2: Power Legs (Awakening the Squat)";"3655";"Standing Calf Raise (Bodyweight)";"3";"50.0";"11";"7.7";"";"";"";"";"7.6";"5.9";"20"
"43";"2026-05-25 00:00:00";"Day 2: Power Legs (Awakening the Squat)";"3655";"Lateral Raise (Cable)";"W";"7.5";"15";"";"";"";"";"";"7.6";"5.9";"20"
"43";"2026-05-25 00:00:00";"Day 2: Power Legs (Awakening the Squat)";"3655";"Lateral Raise (Cable)";"1";"12.5";"6";"7.3";"";"";"";"";"7.6";"5.9";"20"
"43";"2026-05-25 00:00:00";"Day 2: Power Legs (Awakening the Squat)";"3655";"Lateral Raise (Cable)";"Rest Timer";"";"";"";"";"94";"";"";"7.6";"5.9";"20"
"43";"2026-05-25 00:00:00";"Day 2: Power Legs (Awakening the Squat)";"3655";"Lateral Raise (Cable)";"2";"12.5";"7";"7.6";"";"";"";"";"7.6";"5.9";"20"
"43";"2026-05-25 00:00:00";"Day 2: Power Legs (Awakening the Squat)";"3655";"Lateral Raise (Cable)";"Rest Timer";"";"";"";"";"105";"";"";"7.6";"5.9";"20"
"43";"2026-05-25 00:00:00";"Day 2: Power Legs (Awakening the Squat)";"3655";"Lateral Raise (Cable)";"3";"12.5";"2";"8.0";"";"";"";"";"7.6";"5.9";"20"
"43";"2026-05-25 00:00:00";"Day 2: Power Legs (Awakening the Squat)";"3655";"Squat (Barbell)";"W";"65.0";"11";"";"";"";"";"";"7.6";"5.9";"20"
"43";"2026-05-25 00:00:00";"Day 2: Power Legs (Awakening the Squat)";"3655";"Squat (Barbell)";"1";"102.5";"8";"7.1";"";"";"";"";"7.6";"5.9";"20"
"43";"2026-05-25 00:00:00";"Day 2: Power Legs (Awakening the Squat)";"3655";"Squat (Barbell)";"Rest Timer";"";"";"";"";"147";"";"";"7.6";"5.9";"20"
"43";"2026-05-25 00:00:00";"Day 2: Power Legs (Awakening the Squat)";"3655";"Squat (Barbell)";"2";"110.0";"7";"7.4";"";"";"";"";"7.6";"5.9";"20"
"43";"2026-05-25 00:00:00";"Day 2: Power Legs (Awakening the Squat)";"3655";"Squat (Barbell)";"Rest Timer";"";"";"";"";"121";"";"";"7.6";"5.9";"20"
"43";"2026-05-25 00:00:00";"Day 2: Power Legs (Awakening the Squat)";"3655";"Squat (Barbell)";"3";"117.5";"7";"8.1";"";"";"";"";"7.6";"5.9";"20"
"43";"2026-05-25 00:00:00";"Day 2: Power Legs (Awakening the Squat)";"3655";"Squat (Barbell)";"Rest Timer";"";"";"";"";"177";"";"";"7.6";"5.9";"20"
"43";"2026-05-25 00:00:00";"Day 2: Power Legs (Awakening the Squat)";"3655";"Squat (Barbell)";"4";"120.0";"7";"8.5";"";"";"";"";"7.6";"5.9";"20"
"43";"2026-05-25 00:00:00";"Day 2: Power Legs (Awakening the Squat)";"3655";"One Leg Curl Plates Loaded";"W";"10.0";"10";"";"";"";"";"";"7.6";"5.9";"20"
"43";"2026-05-25 00:00:00";"Day 2: Power Legs (Awakening the Squat)";"3655";"One Leg Curl Plates Loaded";"1";"17.25";"9";"7.1";"";"";"";"";"7.6";"5.9";"20"
"43";"2026-05-25 00:00:00";"Day 2: Power Legs (Awakening the Squat)";"3655";"One Leg Curl Plates Loaded";"Rest Timer";"";"";"";"";"130";"";"";"7.6";"5.9";"20"
"43";"2026-05-25 00:00:00";"Day 2: Power Legs (Awakening the Squat)";"3655";"One Leg Curl Plates Loaded";"2";"17.25";"10";"7.5";"";"";"";"";"7.6";"5.9";"20"
"43";"2026-05-25 00:00:00";"Day 2: Power Legs (Awakening the Squat)";"3655";"One Leg Curl Plates Loaded";"Rest Timer";"";"";"";"";"138";"";"";"7.6";"5.9";"20"
"43";"2026-05-25 00:00:00";"Day 2: Power Legs (Awakening the Squat)";"3655";"One Leg Curl Plates Loaded";"3";"17.25";"8";"8.1";"";"";"";"";"7.6";"5.9";"20"
"43";"2026-05-25 00:00:00";"Day 2: Power Legs (Awakening the Squat)";"3655";"One Leg Curl Plates Loaded";"Rest Timer";"";"";"";"";"120";"";"";"7.6";"5.9";"20"
"43";"2026-05-25 00:00:00";"Day 2: Power Legs (Awakening the Squat)";"3655";"One Leg Curl Plates Loaded";"4";"17.25";"9";"8.9";"";"";"";"";"7.6";"5.9";"20"
"43";"2026-05-25 00:00:00";"Day 2: Power Legs (Awakening the Squat)";"3655";"Seated Calf Raise (Plate Loaded)";"W";"17.5";"15";"";"";"";"";"";"7.6";"5.9";"20"
"43";"2026-05-25 00:00:00";"Day 2: Power Legs (Awakening the Squat)";"3655";"Seated Calf Raise (Plate Loaded)";"1";"30.0";"9";"7.2";"";"";"";"";"7.6";"5.9";"20"
"43";"2026-05-25 00:00:00";"Day 2: Power Legs (Awakening the Squat)";"3655";"Seated Calf Raise (Plate Loaded)";"Rest Timer";"";"";"";"";"106";"";"";"7.6";"5.9";"20"
"43";"2026-05-25 00:00:00";"Day 2: Power Legs (Awakening the Squat)";"3655";"Seated Calf Raise (Plate Loaded)";"2";"30.0";"9";"7.6";"";"";"";"";"7.6";"5.9";"20"
"43";"2026-05-25 00:00:00";"Day 2: Power Legs (Awakening the Squat)";"3655";"Seated Calf Raise (Plate Loaded)";"Rest Timer";"";"";"";"";"150";"";"";"7.6";"5.9";"20"
"43";"2026-05-25 00:00:00";"Day 2: Power Legs (Awakening the Squat)";"3655";"Seated Calf Raise (Plate Loaded)";"3";"30.0";"6";"7.9";"";"";"";"";"7.6";"5.9";"20"
"44";"2026-05-27 00:00:00";"Push";"5978";"Bench Press (Barbell)";"W";"57.5";"11";"";"";"";"";"";"7.5";"5.4";"21"
"44";"2026-05-27 00:00:00";"Push";"5978";"Bench Press (Barbell)";"1";"97.5";"8";"6.7";"";"";"";"";"7.5";"5.4";"21"
"44";"2026-05-27 00:00:00";"Push";"5978";"Bench Press (Barbell)";"Rest Timer";"";"";"";"";"156";"";"";"7.5";"5.4";"21"
"44";"2026-05-27 00:00:00";"Push";"5978";"Bench Press (Barbell)";"2";"102.5";"6";"7.3";"";"";"";"";"7.5";"5.4";"21"
"44";"2026-05-27 00:00:00";"Push";"5978";"Bench Press (Barbell)";"Rest Timer";"";"";"";"";"113";"";"";"7.5";"5.4";"21"
"44";"2026-05-27 00:00:00";"Push";"5978";"Bench Press (Barbell)";"3";"110.0";"5";"7.5";"";"";"";"";"7.5";"5.4";"21"
"44";"2026-05-27 00:00:00";"Push";"5978";"Bench Press (Barbell)";"Rest Timer";"";"";"";"";"120";"";"";"7.5";"5.4";"21"
"44";"2026-05-27 00:00:00";"Push";"5978";"Bench Press (Barbell)";"4";"115.0";"2";"8.4";"";"";"";"";"7.5";"5.4";"21"
"44";"2026-05-27 00:00:00";"Push";"5978";"Seated Overhead Press (Dumbbell)";"W";"22.5";"10";"";"";"";"";"";"7.5";"5.4";"21"
"44";"2026-05-27 00:00:00";"Push";"5978";"Seated Overhead Press (Dumbbell)";"1";"37.5";"12";"6.8";"";"";"";"";"7.5";"5.4";"21"
"44";"2026-05-27 00:00:00";"Push";"5978";"Seated Overhead Press (Dumbbell)";"Rest Timer";"";"";"";"";"178";"";"";"7.5";"5.4";"21"
"44";"2026-05-27 00:00:00";"Push";"5978";"Seated Overhead Press (Dumbbell)";"2";"37.5";"13";"7.4";"";"";"";"";"7.5";"5.4";"21"
"44";"2026-05-27 00:00:00";"Push";"5978";"Seated Overhead Press (Dumbbell)";"Rest Timer";"";"";"";"";"151";"";"";"7.5";"5.4";"21"
"44";"2026-05-27 00:00:00";"Push";"5978";"Seated Overhead Press (Dumbbell)";"3";"37.5";"10";"7.7";"";"";"";"";"7.5";"5.4";"21"
"44";"2026-05-27 00:00:00";"Push";"5978";"Seated Overhead Press (Dumbbell)";"Rest Timer";"";"";"";"";"105";"";"";"7.5";"5.4";"21"
"44";"2026-05-27 00:00:00";"Push";"5978";"Seated Overhead Press (Dumbbell)";"4";"37.5";"10";"8.4";"";"";"";"";"7.5";"5.4";"21"
"44";"2026-05-27 00:00:00";"Push";"5978";"Seated Overhead Press (Dumbbell)";"Rest Timer";"";"";"";"";"104";"";"";"7.5";"5.4";"21"
"44";"2026-05-27 00:00:00";"Push";"5978";"Seated Overhead Press (Dumbbell)";"5";"37.5";"5";"8.5";"";"";"";"";"7.5";"5.4";"21"
"44";"2026-05-27 00:00:00";"Push";"5978";"Incline Chest Press (Machine)";"W";"37.5";"10";"";"";"";"";"";"7.5";"5.4";"21"
"44";"2026-05-27 00:00:00";"Push";"5978";"Incline Chest Press (Machine)";"1";"60.0";"10";"7.4";"";"";"";"";"7.5";"5.4";"21"
"44";"2026-05-27 00:00:00";"Push";"5978";"Incline Chest Press (Machine)";"Rest Timer";"";"";"";"";"110";"";"";"7.5";"5.4";"21"
"44";"2026-05-27 00:00:00";"Push";"5978";"Incline Chest Press (Machine)";"2";"60.0";"9";"8.0";"";"";"";"";"7.5";"5.4";"21"
"44";"2026-05-27 00:00:00";"Push";"5978";"Incline Chest Press (Machine)";"Rest Timer";"";"";"";"";"103";"";"";"7.5";"5.4";"21"
"44";"2026-05-27 00:00:00";"Push";"5978";"Incline Chest Press (Machine)";"3";"60.0";"8";"8.3";"";"";"";"";"7.5";"5.4";"21"
"44";"2026-05-27 00:00:00";"Push";"5978";"Incline Chest Press (Machine)";"Rest Timer";"";"";"";"";"127";"";"";"7.5";"5.4";"21"
"44";"2026-05-27 00:00:00";"Push";"5978";"Incline Chest Press (Machine)";"4";"60.0";"9";"8.5";"";"";"";"";"7.5";"5.4";"21"
"44";"2026-05-27 00:00:00";"Push";"5978";"Incline Chest Press (Machine)";"Rest Timer";"";"";"";"";"140";"";"";"7.5";"5.4";"21"
"44";"2026-05-27 00:00:00";"Push";"5978";"Incline Chest Press (Machine)";"5";"60.0";"10";"9.7";"";"";"";"";"7.5";"5.4";"21"
"44";"2026-05-27 00:00:00";"Push";"5978";"Lateral Raise (Cable)";"W";"7.5";"10";"";"";"";"";"";"7.5";"5.4";"21"
"44";"2026-05-27 00:00:00";"Push";"5978";"Lateral Raise (Cable)";"1";"12.5";"9";"6.7";"";"";"";"";"7.5";"5.4";"21"
"44";"2026-05-27 00:00:00";"Push";"5978";"Lateral Raise (Cable)";"Rest Timer";"";"";"";"";"115";"";"";"7.5";"5.4";"21"
"44";"2026-05-27 00:00:00";"Push";"5978";"Lateral Raise (Cable)";"2";"12.5";"9";"7.2";"";"";"";"";"7.5";"5.4";"21"
"44";"2026-05-27 00:00:00";"Push";"5978";"Lateral Raise (Cable)";"Rest Timer";"";"";"";"";"105";"";"";"7.5";"5.4";"21"
"44";"2026-05-27 00:00:00";"Push";"5978";"Lateral Raise (Cable)";"3";"12.5";"6";"7.8";"";"";"";"";"7.5";"5.4";"21"
"44";"2026-05-27 00:00:00";"Push";"5978";"Lateral Raise (Cable)";"Rest Timer";"";"";"";"";"92";"";"";"7.5";"5.4";"21"
"44";"2026-05-27 00:00:00";"Push";"5978";"Lateral Raise (Cable)";"4";"15.0";"8";"8.3";"";"";"";"";"7.5";"5.4";"21"
"44";"2026-05-27 00:00:00";"Push";"5978";"Skullcrusher (Dumbbell)";"W";"5.0";"13";"";"";"";"";"";"7.5";"5.4";"21"
"44";"2026-05-27 00:00:00";"Push";"5978";"Skullcrusher (Dumbbell)";"1";"10.0";"4";"6.5";"";"";"";"";"7.5";"5.4";"21"
"44";"2026-05-27 00:00:00";"Push";"5978";"Skullcrusher (Dumbbell)";"Rest Timer";"";"";"";"";"138";"";"";"7.5";"5.4";"21"
"44";"2026-05-27 00:00:00";"Push";"5978";"Skullcrusher (Dumbbell)";"2";"10.0";"4";"7.1";"";"";"";"";"7.5";"5.4";"21"
"44";"2026-05-27 00:00:00";"Push";"5978";"Skullcrusher (Dumbbell)";"Rest Timer";"";"";"";"";"119";"";"";"7.5";"5.4";"21"
"44";"2026-05-27 00:00:00";"Push";"5978";"Skullcrusher (Dumbbell)";"3";"10.0";"3";"7.6";"";"";"";"";"7.5";"5.4";"21"
"44";"2026-05-27 00:00:00";"Push";"5978";"Triceps Extension";"W";"22.5";"13";"";"";"";"";"";"7.5";"5.4";"21"
"44";"2026-05-27 00:00:00";"Push";"5978";"Triceps Extension";"1";"37.5";"7";"7.1";"";"";"";"";"7.5";"5.4";"21"
"44";"2026-05-27 00:00:00";"Push";"5978";"Triceps Extension";"Rest Timer";"";"";"";"";"167";"";"";"7.5";"5.4";"21"
"44";"2026-05-27 00:00:00";"Push";"5978";"Triceps Extension";"2";"37.5";"7";"7.7";"";"";"";"";"7.5";"5.4";"21"
"44";"2026-05-27 00:00:00";"Push";"5978";"Triceps Extension";"Rest Timer";"";"";"";"";"98";"";"";"7.5";"5.4";"21"
"44";"2026-05-27 00:00:00";"Push";"5978";"Triceps Extension";"3";"37.5";"8";"8.1";"";"";"";"";"7.5";"5.4";"21"
"44";"2026-05-27 00:00:00";"Push";"5978";"Incline Chest Fly (Dumbbell)";"W";"12.5";"13";"";"";"";"";"";"7.5";"5.4";"21"
"44";"2026-05-27 00:00:00";"Push";"5978";"Incline Chest Fly (Dumbbell)";"1";"22.5";"8";"7.3";"";"";"";"";"7.5";"5.4";"21"
"44";"2026-05-27 00:00:00";"Push";"5978";"Incline Chest Fly (Dumbbell)";"Rest Timer";"";"";"";"";"171";"";"";"7.5";"5.4";"21"
"44";"2026-05-27 00:00:00";"Push";"5978";"Incline Chest Fly (Dumbbell)";"2";"22.5";"6";"7.9";"";"";"";"";"7.5";"5.4";"21"
"44";"2026-05-27 00:00:00";"Push";"5978";"Incline Chest Fly (Dumbbell)";"Rest Timer";"";"";"";"";"162";"";"";"7.5";"5.4";"21"
"44";"2026-05-27 00:00:00";"Push";"5978";"Incline Chest Fly (Dumbbell)";"3";"22.5";"8";"8.4";"";"";"";"";"7.5";"5.4";"21"
